data_types,record_key,id,content_anonymized,emotion,label
post,post:114,114,"#Cfs2276_DNTUChào ad, mong ad xem xét và duyệt bài viết của mình. Vì đây là nỗi bức xúc không biết nói cùng ai. Dạo này trải nghiệm đến học tại thư viện của mình rất tồi tệ.Có ai có cùng thắc mắc này không? Tại sao năm nay các cô thư viện dễ chịu đến vậy? Trước đây, ngồi mà bỏ cái chân lên sofa là bị các cô nhắc nhở ngay vì bẩn ghế. Đôi khi ngủ gật cô cũng gọi dậy. Năm nay số lượng các bạn sinh viên đến thư viện rất đông nhưng lại có rất nhiều điều rất đáng nói ở đây. Có hôm trưa, mình vào thư viện thì thấy rất nhiều bạn nằm dài ra sofa và những khu vực học tự do, bạn thì nằm dài ra ngủ, bạn thì gác chân lên bàn, quá đáng hơn là còn có 1 cặp nam nữ vô tư ôm nhau ngủ trên cùng 1 cái ghế sofa và có những hành động thiếu tế nhị. Trong khi có rất nhiều người cần không gian để học tập. Những điều này làm ảnh hưởng đến những ai cần sử dụng thư viện theo đúng cái tính chất của nó. Các bạn hoàn toàn có quyền thể hiện tình cảm của mình nhưng phải ĐÚNG NƠI ĐÚNG CHỖ, cả việc ngủ trưa cũng vậy, bạn mệt quá, bạn ngủ cũng được nhưng ĐỪNG NẰM DÀI RA NHƯ Ở NHÀ, ĐỪNG LÀM NHỮNG VIỆC THIẾU Ý TỨ. Những hình ảnh đó thực sự rất phản cảm ở thư viện và làm phiền đến người khác. Thư viện là nơi cho sinh viên có không gian học tập, đừng đến thư viện chỉ vì bạn chỉ muốn có nơi để ngủ và thể hiện tình cảm riêng tư thầm kín có được không???_-------#OST Ẩn bớt",Negative,0
post,post:1146,1146,"🔥 KÉ TƯỜNG ADMIN – QUÁN MÌ CAY VỈA HÈ 🔥🌶️ Có Mì Cay cấp 7 cho các tín đồ ăn cay thử sức🍗 Chân gà sốt Thái chua cay đậm vị🍝 Mì Ý thơm ngon🍙 Cơm cuộn đầy đặn🍢 Chả cá viên và nhiều món ăn vặt hấp dẫn khác💰 Giá bình dân – ngon, sạch sẽ, phù hợp học sinh, sinh viên.📞 Liên hệ đặt món: 0933 007 107❤️ Mời mọi người ghé ủng hộ quán nhé!#MìCayCấp7 #ChânGàSốtThái #MìÝ #CơmCuộn #ĂnVặtVỉaHè #KéTườngAdmin",Neutral,1
post,post:1152,1152,"Mn ơi , team của em có tham gia cuộc thi AI , mà tính điểm tương tác , tụi em flop quá , mong được mn hỗ trợ , 1 tim với share ạ , em xin củm ưn :(((📌 Điểm tương tác chiếm 60% tổng điểm:• ❤️ Yêu thích: 2 điểm | 👍 Like/Reaction khác: 1 điểm• 💬 Comment hợp lệ (từ 15 ký tự, không spam): 5 điểm• 🔄 Share công khai kèm caption từ 10 ký tự + hashtag #caodangfptpolytechnicdongnai #AISTORYTELLINGĐONGNAI2026 #tpdongnai #thanhphodongnai : 10 điểm✨ Caption gợi ý khi share:“Mình thật sự rất thích thông điệp của dự án này ❤️ Không chỉ là một poster phim, đây còn là câu chuyện về lịch sử, hòa bình và hành trình thế hệ trẻ Đồng Nai hôm nay tiếp nối lý tưởng của cha anh. Một sản phẩm rất ý nghĩa và truyền cảm hứng, mọi người xem và ủng hộ team bạn mình nhé ✨🔥”#caodangfptpolytechnicdongnai#AISTORYTELLINGĐONGNAI2026#tpdongnai#thanhphodongnaihttps://www.facebook.com/share/1Cjh6wurZm/?mibextid=wwXIfr Ẩn bớt
Team: Visionary  Trường Đại học Công Nghệ Đồng Nai ""Tên phim: “Tuổi Trẻ Thành Phố Đồng Nai – Viết Tiếp Bản Hùng Ca Bất Diệt”… Xem thêm",Positive,2
post,post:119,119,"#Cfs2271_DNTUDạ em là tân sinh viên khoa Kế Toán ạ. Hôm nay em học tiết 4, 5, 6 xong thì em bị mất nón bảo hiểm ở nhà xe ạ, em viết cfs này là muốn xin lại nón bảo hiểm ạ, anh chị nào có lấy nhầm chiếc nón trắng ở xe cup xanh lá thì cho em xin lại với ạ 🥹 thật ra cái nón cũng không đáng bnhieu tiền nhma cũng là tiền em để dành mãi mới mua được ạ. Em mong đây chỉ là sự nhầm lẫn thui, chứ k thì em hơi thất vọng về cách hành xử của sv trường ấy ạ.--------#Ost Ẩn bớt",Negative,0
post,post:1211,1211,"Các bạn sinh viên muốn tìm hiểu thực chiến về ngành ngân hàng và cũng có thêm thu nhập thực tiễn Apply now! #ABBANK- Ưu điểm: Tạo điều kiện tối đa về thời gian và hiểu rõ ngành ngân hàng, hành trang trước khi bước vào cột mốc ""làm giàu cho tương lai""- Môi trường thân thiện, vui vẻ, tìm hiểu về ngân hàng, định hướng kế hoạch vị trí công việc mai sau. Chào mừng các bạn đến với ABBANK 📞 Zalo,sđt: 0968323167 - Mr.Nam📧 namnh15@abbank.vn Ẩn bớt",Positive,2
post,post:1229,1229,"Còn 1 ngày để nhận khuyến mãi và free trà tắc nha mn ơiiii🥰♥️
BÚN NƯỚC TƯƠNG CÔ KIM CHÍNH THỨC MỞ BÁN 🍜Một món ăn đơn giản nhưng là cả tuổi thơ của rất nhiều người ❤️Bún mềm, nước tương nhà làm, topping đầy đặn ăn cực cuốn 🤤✨ KHAI TRƯƠNG GIÁ ƯU ĐÃI:• Bún truyền thống chỉ từ 22k• Bún đặc biệt chỉ 32k🎁 Tặng thêm trà tắc trong tuần đầu khai trương.📍 Có bán trực tiếp & online trên ShopeeFood/Facebook.Zalo : 0708392288Ăn thử một lần là ghiền #bunnuoctuong #bienhoafood #bienhoa Ẩn bớt",Neutral,1
post,post:1231,1231,"🌸NÁM ĐẬM VÀ SÂU: NGUYÊN NHÂN DO ĐÂU?❌👉Đốm nâu trên mặt ban đầu chỉ là vài chấm nhỏ, nhưng trong thời gian ngắn đậm lên và lây lan thành từng mảng lớn khó kiểm soát? Bạn có biết, nguyên nhân đến từ đâu không?👉Câu trả lời đến từ việc dư thừa và sự hoạt động mất kiểm soát từ hắc sắc tố melanin - lá chắn tự nhiên giúp chăm sóc hàng rào bảo vệ làn da. Tế bào bảo vệ này thường trở nên hoạt động quá mức khi làn da bạn bị tổn thương, thay đổi nội tiết tố hoặc các tác động nhiệt gay gắt hơn theo mùa tạo nên các túi sắc tố, ban đầu là đốm nâu xỉn màu và lây lan tạo thành sạm nám diện rộng.👇👇👇Hiểu được nỗi lo và nhu cầu về chăm sóc nám, trong tháng 5 này,MIMI SPA LÊN DEAL GIẢM GIÁ LIỆU TRÌNH NÁM TỚI 10% NHANH TAY IB EM MI LÊN LỊCH THÔI Ạ 🌸 #ChamSocNamKhoaHoc",Neutral,1
post,post:1245,1245,"✨ Mỗi cô dâu đều xứng đáng trở thành phiên bản đẹp nhất của chính mình trong ngày trọng đại…Và đó cũng là điều mà Nganguyen Makeup & Hair luôn theo đuổi 💍Không chỉ là trang điểm — mà là kiến tạo thần thái, sự tự tin và nét đẹp riêng dành cho từng cô dâu.Từ layout trong trẻo Hàn Quốc, sang trọng quý phái đến makeup hiện đại theo xu hướng mới nhất, tất cả đều được chăm chút tỉ mỉ để giúp bạn thật rạng rỡ trong từng khoảnh khắc.💄 Chuyên makeup cô dâu chuyên nghiệp tại Biên Hòa😻💄 Makeup tiệc – sự kiện – kỷ yếu – chụp ảnh💄 Hair stylist tạo kiểu theo concept riêng💄 Mỹ phẩm cao cấp – kỹ thuật hiện đại – bền đẹp suốt buổi✨ Không đơn giản là làm đẹp cho khách hàng…Mà là cùng bạn lưu giữ những khoảnh khắc đẹp nhất của thanh xuân.📍Nganguyen Makeup & Hair – Biên Hòa📞 Hotline/Zalo: 0372 124 380#NganguyenMakeupHair #MakeupCodauBienHoa #TrangDiemCoDau #MakeupBienHoa #MakeupChuyenNghiep #HairStylistBienHoa #MakeupSuKien #MakeupToneTay #MakeupHanQuoc #WeddingMakeup #DongNaiMakeup #CôDâuBiênHòa Ẩn bớt",Neutral,1
post,post:1305,1305,"✨ GỘI ĐẦU SẠCH 39K TẠI BIÊN HOÀ ✨Muốn tìm chỗ gội đầu thư giãn giá “iu” ở Biên Hoà? Ghé Linh Ân ngay nha 💆🏻‍♀️🌿✔️ Gội sạch bao đã ngứa, thơm dễ chịu✔️ Gội xả 2 lần sạch tóc sạch da đầu✔️ Có sấy tóc gọn gàng luônChỉ 39K cho một buổi thư giãn nhẹ nhàng sau ngày dài 🫶📩 Inbox đặt lịch ngay nhé!Tiệm Gội Linh Ân📍Địa chỉ: 18/47 kp7, p. Hố nai (đối diện Gym 1995 trường Lê Hồng Phong).📞 Hotline: 0813 134 688#LinhAnDưỡngSinh #GộiĐầuDưỡngSinhĐồngNai #MassageTrịLiệuHốNai #YogaTrịLiệu #ChămSócSứcKhỏe #GộiĐầuHốNai #MassageĐồngNai #ComboMua1Tặng1 #ThưGiãnCuốiTuần #SứcKhỏePhụNữ #DânVănPhòng #HốNai #ĐồngNai Ẩn bớt",Neutral,1
post,post:1325,1325,"💻 LÊN ĐỜI LAPTOP GAMING – AI CỰC CHẤT TẠI FPT SHOPSẵn sàng chiến game mượt, xử lý AI nhanh với loạt Laptop Gaming & AI cấu hình mạnh tại FPT ShopHiệu năng đỉnh, thiết kế chất, đáp ứng tốt từ học tập đến giải trí.✨ Giá chỉ từ 15.990K✨ Trợ giá thu cũ đến 2.5M✨ Tặng thêm 1 năm bảo hành✨ Giảm thêm 5% cho học sinh – sinh viên👉 Ghé ngay FPT Shop 6/1 Tam Hoà (vòng xoay Tam Hiệp)#laptop #FPTShop",Positive,2
post,post:1346,1346,"Trà đào nhà Cu-shin đây ạ, chỉ từ 20k #tradao",Neutral,1
post,post:142,142,"📣 2K8 ƠI, THI XONG RỒI – GIỜ LÀ LÚC CHỌN TƯƠNG LAI!Kỳ thi tốt nghiệp THPT 2026 đã chính thức khép lại, nhưng hành trình chinh phục giảng đường đại học chỉ mới bắt đầu. Đây là thời điểm quan trọng để các bạn đưa ra quyết định cho chặng đường phía trước.🤔 Vẫn đang phân vân:🔹 Mình phù hợp với ngành học nào?🔹 Nên đặt nguyện vọng ra sao để tăng cơ hội trúng tuyển?🔹 Có những phương thức xét tuyển nào phù hợp với bản thân?💙 Trường Đại học Công nghệ Đồng Nai (DNTU) luôn sẵn sàng đồng hành cùng Quý Phụ huynh và Học sinh 2K8 trong giai đoạn quan trọng này!📍 Tại Trung tâm Tuyển sinh DNTU, bạn sẽ được:✨ Tư vấn lựa chọn ngành học phù hợp với năng lực và sở thích✨ Hướng dẫn đăng ký nguyện vọng và xây dựng chiến lược xét tuyển hiệu quả✨ Giải đáp chi tiết về các phương thức xét tuyển năm 2026✨ Tham quan không gian học tập hiện đại và trải nghiệm môi trường đại học thực tế⏰ Thời gian hỗ trợ:🔹 Thứ 2 – Chủ nhật👉 Sáng: 7h30 - 11h30👉 Chiều: 13h00 - 17h30🎓 Thi tốt nghiệp là cột mốc khép lại 12 năm đèn sách.🚀 Chọn đúng ngành, đúng trường sẽ mở ra cánh cửa cho tương lai của bạn.📩 Inbox Fanpage hoặc đến trực tiếp Trường Đại học Công nghệ Đồng Nai (DNTU) để được đội ngũ tư vấn hỗ trợ ngay hôm nay nhé!----------------------------------------------------TRƯỜNG ĐẠI HỌC CÔNG NGHỆ ĐỒNG NAI – DONG NAI TECHNOLOGY UNIVERSITY (DNTU)📌 Mã trường: DCD📞 Hotline/Zalo tư vấn: 0986 39 77 33 – 0904 39 77 33✉ Email tuyển sinh: tuyensinh@dntu.edu.vn📍 Địa chỉ: 206 Đường Nguyễn Khuyến, Khu phố 5, Phường Trảng Dài, Thành phố Đồng Nai.#DNTU #DaihocCongngheDongNai #2k8 #Tuyensinh2026 Ẩn bớt",Positive,2
post,post:143,143,"🔥🔥🔥 CHĂM SÓC DA MỤN CHUYÊN SÂU – TRẢI NGHIỆM CHỈ 199KDa dễ bí tắc, đổ dầu nhiều, xuất hiện mụn ẩn hoặc kém thông thoáng có thể khiến bạn mất tự tin trong sinh hoạt hằng ngày.Tại Spa Dưỡng Sinh Ngọc Anh Q2, dịch vụ chăm sóc da mụn chuyên sâu được thiết kế nhằm hỗ trợ làm sạch da, loại bỏ bụi bẩn, bã nhờn và giúp làn da thông thoáng, dễ chịu hơn sau mỗi buổi chăm sóc.🔥🔥🔥 Ưu đãi trải nghiệm chỉ 199KÁp dụng cho khách hàng đặt lịch trong thời gian khuyến mãi.Dịch vụ bao gồm:✅ Tư vấn tình trạng da trước khi thực hiện✅ Làm sạch da nhẹ nhàng✅ Hỗ trợ làm sạch vùng da bí tắc✅ Chăm sóc da theo quy trình phù hợp✅ Hướng dẫn chăm sóc da tại nhà sau buổi trải nghiệmLợi ích trải nghiệm:✨ Da sạch thoáng và dễ chịu hơn✨ Hỗ trợ giảm tình trạng bít tắc lỗ chân lông✨ Quy trình nhẹ nhàng, phù hợp với nhiều loại da✨ Không gian chăm sóc thư giãn, riêng tư📩 Inbox ngay để được tư vấn và đặt lịch trước.Spa Dưỡng Sinh Ngọc Anh Q2📍 104 Đường 39, P. Bình Trưng, TP.HCM☎ Hotline: 039 679 7349#SpaNgocAnhQ2 #ChamSocDaMun #ChamSocDaQuan2 #LamSachDa #SpaQuan2 Ẩn bớt",Negative,0
post,post:1441,1441,"🌙 SOUNDS OF COSTUME – Khi âm nhạc và sắc màu hoá trang cùng kể chuyện! 🎶Mỗi mùa Halloween lại là một cơ hội để chúng ta thoát khỏi khuôn khổ thường ngày, được hoá thân, sáng tạo và thể hiện chính mình theo cách độc nhất.Và năm nay - Dynamic Sound of Youth  x DNTU GO sẽ mang đến một không gian nơi âm nhạc hòa mình cùng sắc màu, nơi mỗi bộ trang phục, mỗi giai điệu đều có câu chuyện riêng 💫🎭 Hãy đến và trở thành một phần của câu chuyện: ✨ Cuộc thi hoá trang có thưởng 🎯 Trò chơi – gian hàng check-in – ẩm thực Halloween🎤 Giao lưu âm nhạc từ 17h30🕓 Thời gian: 16h – 20h30, ngày 30/10/2025📍 Sân đèn LED – Trung tâm tổ chức sự kiện, Trường Đại học Công nghệ Đồng Nai👨‍🎓 Đối tượng tham gia: Sinh viên trường đại học Công nghệ Đồng Nai (DNTU)👉🏻Theo dõi chúng tớ để theo dõi hành trình tiếp theo nhé:FanpageFacebook:https://www.facebook.com/share/1EZB6iBB9S________Dynamic Sound of Youth#DynamicSoundOfYouth #DnTuGo Ẩn bớt",Neutral,1
post,post:1476,1476,"🚗 MỜI TRẢI NGHIỆM LÁI THỬ XE ĐIỆN VINFAST CÙNG VINFAST MIỀN NAM ĐỒNG NAI!Bạn đã sẵn sàng bước vào kỷ nguyên xe điện chưa? Đừng bỏ lỡ cơ hội LÁI THỬ XE ĐIỆN và cảm nhận sự khác biệt tại Long Thành!📅 THỜI GIAN:• Thứ Bảy, ngày 27/09/2025• Từ 7h00 - 12h00📍 ĐỊA ĐIỂM:• 22 Trần Thượng Xuyên, Long Thành, Đồng Nai• (Tại khu vực LONG THÀNH TEA & COFFEE)✨ ĐẾN VỚI SỰ KIỆN, BẠN SẼ ĐƯỢC:• Tận tay lái thử các mẫu xe điện VinFast hot nhất!• Trải nghiệm công nghệ thông minh và khả năng vận hành vượt trội.• Nhận tư vấn trực tiếp về các ưu đãi và chính sách tốt nhất.• Thưởng thức đồ uống và không gian thoáng đãng tại Long Thành Tea & Coffee.Cơ hội tuyệt vời để khám phá tương lai di chuyển. Hãy đến và chia sẻ cảm nhận của bạn về xe điện VinFast nhé!📞 LIÊN HỆ ĐẶT LỊCH LÁI THỬ NGAY:• Hotline: 086 279 7714#VinFast #XeĐiệnVinFast #LáiThửXeĐiện #TrảiNghiệmLáiThử #VinFastMiềnNamĐồngNai #LongThành #ĐồngNai(Kèm theo bài đăng này là hình ảnh đính kèm của bạn) Ẩn bớt",Positive,2
